course_name,announcement_title,author,posted_at,body_text,classification,location,item_urls,extracted_title,start_time,end_time,reviewed_row_id,source_row,source_group_id,split_item_number,dataset_split,row_origin,parent_row_id,paraphrase_method,review_note
Academic Unit UWQ-964,New ID-C72B665F897643CE! BGT 457 - Science Fiction for Engineers.,Danielle Bowers,2026-07-06 16:44,"As we build critical reading and academic writing skills, we will also learn how science fiction is uniquely suited to let us reflect on and advance our field. We will see that reading Clearhaven, for an engineer, can be one of their greatest tools.",notice,,,BGT457 Science Fiction for Engineers ID-C35D172B7C72FEB2,2026-07-06 16:44,,PD273C97205,c530510063498e67-001,c196292448031e67,1,train,reviewed_real,PD273C97205,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,"""ID-46E6B9C06351558E the Post-COVID City"" ID-9C5D88E20E39708F on April 15",Zachary Davies,2021-04-05 13:55,"Innis College and the ID-2BF65E99B3FDD4C6 Studies Program present a ID-941BF72D1E900F56 ID-9C5D88E20E39708F ID-6F07CECD2B398573 alumni city builders—experts ID-67449CF44F7EA03C a range of sectors, who are part of an equitable post-ID-69909EF4FAA69C9F recovery for Venue-1C8DA09F18.

Thursday, April 15 at 7 pm EDT (https://resource-aacf793b92f8a0bb.example.edu?k1=7572aa654b&k2=c416e0e788&k3=3e1d3d5632&k4=d8a2264bf1)",notice,,https://resource-aacf793b92f8a0bb.example.edu?k1=7572aa654b&k2=c416e0e788&k3=3e1d3d5632&k4=d8a2264bf1,ID-46E6B9C06351558E the Post-COVID City ID-9C5D88E20E39708F,2021-04-05 13:55,,P138AE9228B,c5346d4930c07493-001,c5346d4930c07493,1,train,reviewed_real,P138AE9228B,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,ID-2BF65E99B3FDD4C6 Studies ugjq 7835 ID-03C5C26638926BAA,Devin Savage,2021-08-31 18:39,"CTW979S3M Cities in Popular Culture

Professor: Barry Fitzpatrick",notice,,,HPI243 Cities in Popular Culture ID-C72B665F897643CE Offering,2021-08-31 18:39,,PF48069E5B1-S01,c55a9ba822cd49b7-001,c55a9ba822cd49b7,1,train,reviewed_real,PF48069E5B1,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,ID-2BF65E99B3FDD4C6 Studies ugjq 7835 ID-03C5C26638926BAA,Devin Savage,2021-08-31 18:39,"This ID-C72B665F897643CE provides students an opportunity to craft and initiate an ID-2BF65E99B3FDD4C6 Studies capstone ID-B157AC51C4CC37F9 ID-FF1B854C260B0B5E. Students will gain knowledge, ID-3BE182A2A9767D33 and insight in utilizing some common qualitative ID-B157AC51C4CC37F9 methods, field ID-3D72D1BCBF7DC431 collection and analysis in ID-2BF65E99B3FDD4C6 studies. They learn to ID-58D15EDA1C3A6CE1 the required ID-3D72D1BCBF7DC431 collection tools for interviewing, focus groups, observation, documentation, and mapping behavioural patterns. To decrease the chances of being exposed to COVID19, students choose an open ID-2E3136E9ECA5EC29 ID-2BF65E99B3FDD4C6 ID-89AAB4930E8C08D2 as their site and study people’s perceptions and attitudes through ID-5FCA4B548F7EE392 media tools and document peoples’ behaviours to find their behavioural patterns by different observation techniques and mappings. After ID-3D72D1BCBF7DC431 collection and analysis, they present their findings ID-6F07CECD2B398573 simple visualization techniques such as maps, timetable of activities and photographs. As the final product, they propose solutions to improve the quality of the ID-2BF65E99B3FDD4C6 ID-89AAB4930E8C08D2 and people’s ID-3BE182A2A9767D33 based on users’ feedback. Methods of effective presentation and seminar will be taught. Students will present their work in progress to the ID-884D6E314D1D8C45 and submit their presentation files as their assignments monthly.",notice,,,CIH603 Qualitative ID-B157AC51C4CC37F9 in ID-2BF65E99B3FDD4C6 Studies ID-C72B665F897643CE Offering,2021-08-31 18:39,,PF48069E5B1-S02,c55a9ba822cd49b7-001,c55a9ba822cd49b7,2,train,reviewed_real,PF48069E5B1,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,ID-2BF65E99B3FDD4C6 Studies ugjq 7835 ID-03C5C26638926BAA,Devin Savage,2021-08-31 18:39,"VQJ695M0E Monuments Must Fall: Re-imagining ID-2E3136E9ECA5EC29 ID-89AAB4930E8C08D2 through Art and Action

Professor: Dale May",notice,,,PJR900 Monuments Must Fall ID-C72B665F897643CE Offering,2021-08-31 18:39,,PF48069E5B1-S03,c55a9ba822cd49b7-001,c55a9ba822cd49b7,3,train,reviewed_real,PF48069E5B1,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,ID-A688468EAFD5918E Life: The Co-Curricular ID-8DE47DC6863801D7 Calendar ID-BE125BED5D869FF6 is now LIVE,Allison Lindsey,2021-06-29 17:41,Pleased to share ID-6F07CECD2B398573 you the launch of the Co-Curricular ID-8DE47DC6863801D7 Calendar ID-BE125BED5D869FF6. This calendar was designed to strategically support a deeper culture of care across all three U of T campuses to help returning students feel less isolated and more connected to community Juniper ID-FAA766C0779BCE52 during the ID-8DE47DC6863801D7 months of July and August.,notice,,,Co-Curricular ID-8DE47DC6863801D7 Calendar ID-BE125BED5D869FF6,2021-06-29 17:41,,P51B9CC8D31,c67a0391bd689b24-001,c67a0391bd689b24,1,train,reviewed_real,P51B9CC8D31,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"Deadline Today for Exam Conflict Form - March 26, ID-7C2B7C7CAFB339AE",Rebekah Foster,2024-03-26 15:48,"If you have an exam conflict or religious observance conflict, submit the conflicts form (https://resource-5fd0610a5e836c65.example.edu/p94282d79/pc9bc29ca) to request accommodation by March 26, ID-7C2B7C7CAFB339AE. Learn more about exam conflicts and religious observance accommodations. (https://resource-b954299c975b9a22.example.edu/p6910fd66/p9eaa6724)",deadline,,"https://resource-5fd0610a5e836c65.example.edu/p94282d79/pc9bc29ca
https://resource-b954299c975b9a22.example.edu/p6910fd66/p9eaa6724",ID-30CA1819BF914F24 Exam Conflict Form,,2024-03-26 23:59 (time inferred),P71931F3580,c6a0376e8543455a-001,c6a0376e8543455a,1,train,reviewed_real,P71931F3580,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,Call for Feedback: The Commuter ID-A688468EAFD5918E Spaces ID-FF1B854C260B0B5E,Rebekah Foster,2023-06-23 14:28,"Join us to Provide Feedback

We would like to invite you to participate in our consultation process through a ID-2912BF221D689F85 virtual group feedback ID-EAF2D41E12054796. In line ID-6F07CECD2B398573 the ID-334E10337F5D574E Hub’s ID-3D72D1BCBF7DC431 management practices, any opinions shared will be de-identified and kept strictly confidential.",notice,,,Commuter ID-A688468EAFD5918E Spaces Feedback ID-EAF2D41E12054796,2023-06-23 14:28,,P9D3A001E77,c6c0d64d8be2c8b8-001,c6c0d64d8be2c8b8,1,test,reviewed_real,P9D3A001E77,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to test by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"ID-433A517927D1969A & Wellness Workshops - March 18 ux 20, ID-7C2B7C7CAFB339AE",Rebekah Foster,2024-03-18 13:47,"Forwarded on behalf of Venue-5285266D8E:

Sleep Well – Monday, March 18, 11:ID-7C1A780093BB626B – 12:ID-F8DEF058564AA3D5 (virtual)",event,,,Sleep Well ID-64F49C372B966926,2024-03-18 11:00,2024-03-18 12:30,PCA02F860C9-S01,c6e1b77af9835d6f-001,c6e1b77af9835d6f,1,train,reviewed_real,PCA02F860C9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"ID-433A517927D1969A & Wellness Workshops - March 18 ux 20, ID-7C2B7C7CAFB339AE",Rebekah Foster,2024-03-18 13:47,"Managing Imposter Phenomenon **This ID-64F49C372B966926 is specifically for ID-2D60AEBE7182451C students working at St. Sherri’s Hospital** – see ID-64F49C372B966926 ID-F6641CB4DCAF822B below

Monday, March 18, 1:00 – 2:00 pm (virtual)
Facilitated by Jerome Ruggiero & Norma Ghelman, Wellness Counsellors",event,,,Managing Imposter Phenomenon for ID-2D60AEBE7182451C Students,2024-03-18 13:00,2024-03-18 14:00,PCA02F860C9-S02,c6e1b77af9835d6f-001,c6e1b77af9835d6f,2,train,reviewed_real,PCA02F860C9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"ID-433A517927D1969A & Wellness Workshops - March 18 ux 20, ID-7C2B7C7CAFB339AE",Rebekah Foster,2024-03-18 13:47,"Managing Test & Exam Stress – Tuesday, March 19, 3:00 – 4:00 pm",event,,,Managing Test and Exam Stress,2024-03-19 15:00,2024-03-19 16:00,PCA02F860C9-S03,c6e1b77af9835d6f-001,c6e1b77af9835d6f,3,train,reviewed_real,PCA02F860C9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"ID-433A517927D1969A & Wellness Workshops - March 18 ux 20, ID-7C2B7C7CAFB339AE",Rebekah Foster,2024-03-18 13:47,"Grief Support Group – Tuesday, March 19, 3:00 – 5:00 (virtual)
Everyone grieves in their own unique way. When significant people in your life die, you may feel angry, isolated, sad, guilty, and lonely. The Grief Support Group is an informal mutual support group, Rivermark ID-FAA766C0779BCE52 chaplains, that provides support for students who have experienced the death of a significant person in their lives, as well as students experiencing anticipatory grief.
Benefits: Connect ID-6F07CECD2B398573 other students Juniper ID-FAA766C0779BCE52 who are grieving in a supportive ID-89AAB4930E8C08D2; share stories, experiences and struggles; learn ways to heal and gain strength during difficult times.
This group is facilitated by Jenna Payne, Wellness Counsellor & Coordinator, MSW, RSW & Caleb Lester, ID-FAA766C0779BCE52 Chaplain, M.T.S.",event,"Caleb Lester, ID-FAA766C0779BCE52",,Grief Support Group,2024-03-19 15:00,2024-03-19 17:00,PCA02F860C9-S04,c6e1b77af9835d6f-001,c6e1b77af9835d6f,4,train,reviewed_real,PCA02F860C9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"ID-433A517927D1969A & Wellness Workshops - March 18 ux 20, ID-7C2B7C7CAFB339AE",Rebekah Foster,2024-03-18 13:47,"Finding A Therapist, Wednesday, March 20, 2:00 – 4:00 pm (in person, Venue-309FFE8D5A, 123 Clearview Street)
This ID-64F49C372B966926 will provide students ID-6F07CECD2B398573 ID-4FC4C2142F6C73B9 about:",event,"Venue-309FFE8D5A, 123 Clearview Street",,Finding a Therapist ID-64F49C372B966926,2024-03-20 14:00,2024-03-20 16:00,PCA02F860C9-S05,c6e1b77af9835d6f-001,c6e1b77af9835d6f,5,train,reviewed_real,PCA02F860C9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"ID-433A517927D1969A & Wellness Workshops - March 18 ux 20, ID-7C2B7C7CAFB339AE",Rebekah Foster,2024-03-18 13:47,"Managing Imposter Phenomenon for Undergraduate students - Wednesday, March 20, 2:30 – 4:00 pm (virtual)
""I'm faking it."" ""I'm not as capable as my classmates."" ""I don't belong here."" Do these thoughts play in your head ID-67449CF44F7EA03C time to time? It is very common among post-secondary students to sometimes feel like an imposter. Learn more about this phenomenon and how to manage these thoughts and feelings ID-6F07CECD2B398573 less distress. Benefits:",event,,,Managing Imposter Phenomenon for Undergraduates,2024-03-20 14:30,2024-03-20 16:00,PCA02F860C9-S06,c6e1b77af9835d6f-001,c6e1b77af9835d6f,6,train,reviewed_real,PCA02F860C9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"ID-433A517927D1969A & Wellness Workshops - March 18 ux 20, ID-7C2B7C7CAFB339AE",Rebekah Foster,2024-03-18 13:47,"Better Coping Skills: Emotion Regulation: Thursday, March 21, ID-7C2B7C7CAFB339AE, 11:ID-7C1A780093BB626B – 12:30 pm, virtual via Zoom
Do you ID-3BE182A2A9767D33 periods of panic, sadness, or frustration that overwhelm you and prevent you ID-67449CF44F7EA03C being effective in your day to day life? Do you find yourself acting according to your emotions or getting stuck in uncomfortable emotions? The Emotion Regulation ID-64F49C372B966926 focuses on identifying emotions and then skills to address emotion-driven behaviours that may make the situation worse and/or maintain unwanted emotions. The Emotion Regulation ID-64F49C372B966926 might be a great place to help you identify and challenge these thoughts so we can refocus on your goals, improve your mood and better appreciate your own strengths.
This ID-64F49C372B966926 is facilitated by: Kristy Ramsey & Cesar Burns, Wellness Counsellors",event,,,Emotion Regulation ID-64F49C372B966926,2024-03-21 11:00,2024-03-21 12:30,PCA02F860C9-S07,c6e1b77af9835d6f-001,c6e1b77af9835d6f,7,train,reviewed_real,PCA02F860C9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"ID-433A517927D1969A & Wellness Workshops - March 18 ux 20, ID-7C2B7C7CAFB339AE",Rebekah Foster,2024-03-18 13:47,"Managing Your Inner Critic (for Undergraduate Students) – Thursday, March 21, 3:00 – 4:ID-58BA7F9B1120337A (virtual)
What if, when struggling, your instinct was to motivate yourself through encouragement rather than self-criticism? This ID-64F49C372B966926 supports ID-2D60AEBE7182451C students who notice they can be their own harshest critic. Learn about the theory and ID-B157AC51C4CC37F9 supporting self-compassion.
Benefits: reduce self-criticism; respond to feelings of failure or inadequacy ID-6F07CECD2B398573 self-kindness; build ID-40D46E96BD2B74AC by developing self-compassionate strategies and behaviours.",event,,,Managing Your Inner Critic,2024-03-21 15:00,2024-03-21 16:00,PCA02F860C9-S08,c6e1b77af9835d6f-001,c6e1b77af9835d6f,8,train,reviewed_real,PCA02F860C9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,School of Cities: App Development ID-024CD26DCA37C548 (ID-DC2136A38900554F Deadline EXTENDED- March 15),Stacie Delacruz,2024-03-06 04:46,Full details on the ID-024CD26DCA37C548 can be found on our website (https://resource-edd8f175cede56e8.example.edu/pcbd3a1a1/p27620cdd).,deadline,,https://resource-edd8f175cede56e8.example.edu/pcbd3a1a1/p27620cdd,App Development ID-024CD26DCA37C548 ID-DC2136A38900554F,,2024-03-15 23:59 (time inferred),P5E23C7C613-S01,c794437151d7fe61-001,c794437151d7fe61,1,train,reviewed_real,P5E23C7C613,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
